Date and time,Mode,Distance,Duration,Price
2022-01-22 20:06,Metro,1.3,0.03,2.0
2022-12-28 10:21,Metro,3.4,0.04,4.0
2022-06-09 08:38,Metro,5.8,0.1,8.0
2022-02-01 19:31,Metro,2.0,0.03,4.0
2022-11-15 06:07,Metro,1.5,0.02,4.0
2022-04-08 15:40,Metro,2.1,0.03,4.0
2022-09-28 22:55,Metro,7.2,0.11,8.0
2022-06-01 09:10,Metro,3.7,0.09,4.0
2022-11-15 09:05,Metro,2.5,0.04,4.0
2022-09-13 10:49,Metro,2.5,0.03,4.0
2022-01-24 18:42,Metro,9.1,0.13,8.0
2022-08-06 21:41,Metro,7.2,0.11,8.0
2022-01-01 13:17,Metro,6.5,0.1,8.0
2022-11-22 12:25,Metro,4.8,0.08,8.0
2022-08-21 11:02,Metro,4.8,0.09,8.0
2022-11-08 08:33,Metro,6.9,0.08,8.0
2022-02-15 08:31,Metro,7.6,0.11,8.0
2022-06-22 21:02,Metro,2.6,0.04,4.0
2022-02-12 09:53,Metro,7.5,0.11,8.0
2022-05-11 19:42,Metro,7.1,0.12,8.0
2022-11-11 12:48,Metro,4.8,0.07,8.0
2022-08-24 16:20,Metro,4.7,0.06,8.0
2022-01-01 18:21,Metro,4.6,0.08,8.0
2022-02-10 15:29,Metro,2.8,0.05,4.0
2022-06-27 13:49,Metro,7.3,0.13,8.0
2022-04-16 08:38,Metro,2.0,0.03,4.0
2022-09-14 09:26,Metro,4.4,0.06,8.0
2022-04-28 20:09,Metro,5.7,0.08,8.0
2022-11-21 16:19,Metro,4.8,0.06,8.0
2022-06-03 22:43,Metro,7.2,0.11,8.0
2022-07-16 12:20,Metro,4.3,0.08,8.0
2022-10-23 16:23,Metro,1.8,0.03,4.0
2022-12-30 16:54,Metro,3.6,0.04,4.0
2022-09-21 16:26,Metro,4.4,0.07,8.0
2022-08-18 18:47,Metro,1.0,0.03,2.0
2022-05-02 20:37,Metro,3.5,0.04,4.0
2022-10-23 13:48,Metro,4.3,0.07,8.0
2022-12-07 12:33,Metro,3.0,0.04,4.0
2022-10-21 17:31,Metro,2.1,0.03,4.0
2022-03-24 20:07,Metro,2.2,0.02,4.0
2022-04-05 14:35,Metro,3.4,0.08,4.0
2022-05-30 06:26,Metro,4.8,0.06,8.0
2022-09-21 07:42,Metro,4.7,0.09,8.0
2022-05-28 22:00,Metro,2.6,0.03,4.0
2022-12-18 07:16,Metro,4.6,0.07,8.0
2022-08-08 08:38,Metro,2.0,0.04,4.0
2022-01-10 11:56,Metro,6.2,0.17,8.0
2022-01-16 10:10,Metro,5.1,0.06,8.0
2022-06-15 10:42,Metro,2.2,0.03,4.0
2022-12-29 17:53,Metro,6.0,0.1,8.0
2022-12-31 11:28,Metro,2.0,0.03,4.0
2022-03-18 20:04,Metro,3.7,0.05,4.0
2022-11-15 08:16,Metro,4.8,0.08,8.0
2022-06-22 15:58,Metro,2.5,0.03,4.0
2022-03-16 19:06,Metro,6.3,0.07,8.0
2022-02-25 21:40,Metro,0.6,0.01,2.0
2022-12-30 20:51,Metro,1.1,0.02,2.0
2022-03-23 12:09,Metro,0.4,0.0,2.0
2022-11-04 19:38,Metro,2.6,0.04,4.0
2022-09-08 18:03,Metro,1.3,0.02,2.0
2022-12-12 15:35,Metro,4.8,0.06,8.0
2022-03-27 13:38,Metro,5.2,0.07,8.0
2022-11-13 16:40,Metro,4.0,0.06,4.0
2022-04-07 16:35,Metro,1.8,0.02,4.0
2022-11-10 20:54,Metro,8.5,0.23,8.0
2022-03-30 09:18,Metro,1.9,0.03,4.0
2022-04-29 18:55,Metro,4.8,0.08,8.0
2022-09-07 18:59,Metro,7.4,0.11,8.0
2022-04-26 20:00,Metro,8.2,0.13,8.0
2022-04-21 09:34,Metro,1.7,0.03,4.0
2022-03-31 17:33,Metro,1.5,0.02,4.0
2022-09-15 15:55,Metro,8.2,0.09,8.0
2022-02-25 20:15,Metro,1.2,0.02,2.0
2022-06-04 14:38,Metro,6.1,0.08,8.0
2022-03-06 15:07,Metro,7.3,0.1,8.0
2022-01-29 21:55,Metro,7.7,0.09,8.0
2022-04-27 08:08,Metro,6.0,0.13,8.0
2022-06-27 16:07,Metro,4.3,0.06,8.0
2022-11-10 09:26,Metro,5.3,0.06,8.0
2022-01-17 20:26,Metro,5.1,0.06,8.0
2022-02-22 17:23,Metro,4.5,0.09,8.0
2022-02-08 19:50,Metro,8.6,0.12,8.0
2022-09-18 21:20,Metro,2.6,0.04,4.0
2022-10-29 21:36,Metro,8.8,0.12,8.0
2022-12-13 13:13,Metro,3.1,0.05,4.0
2022-03-06 15:46,Metro,5.4,0.1,8.0
2022-07-29 21:12,Metro,3.3,0.05,4.0
2022-12-06 18:10,Metro,6.6,0.09,8.0
2022-05-06 22:08,Metro,2.4,0.04,4.0
2022-10-29 13:16,Metro,4.5,0.1,8.0
2022-03-21 18:26,Metro,8.1,0.15,8.0
2022-02-17 09:41,Metro,3.9,0.07,4.0
2022-01-24 17:04,Metro,2.6,0.04,4.0
2022-02-17 17:44,Metro,4.8,0.07,8.0
2022-09-11 12:01,Metro,5.3,0.08,8.0
2022-10-31 19:16,Metro,3.1,0.04,4.0
2022-06-05 17:33,Metro,0.9,0.01,2.0
2022-09-27 23:05,Metro,1.1,0.02,2.0
2022-07-11 17:53,Metro,1.5,0.03,4.0
2022-08-16 11:05,Metro,3.5,0.05,4.0
2022-11-05 14:00,Metro,5.7,0.08,8.0
2022-11-10 15:32,Metro,8.4,0.16,8.0
2022-10-25 08:02,Metro,8.0,0.1,8.0
2022-09-14 11:18,Metro,2.0,0.03,4.0
2022-12-06 08:09,Metro,7.7,0.14,8.0
2022-09-09 09:54,Metro,4.5,0.07,8.0
2022-11-12 14:44,Metro,3.9,0.05,4.0
2022-08-25 16:48,Metro,7.0,0.1,8.0
2022-12-30 08:39,Metro,2.3,0.03,4.0
2022-03-28 19:04,Metro,3.7,0.05,4.0
2022-12-02 06:28,Metro,1.6,0.02,4.0
2022-10-13 09:10,Metro,0.7,0.01,2.0
2022-02-14 16:13,Metro,6.3,0.09,8.0
2022-03-18 22:24,Metro,7.6,0.09,8.0
2022-11-25 12:20,Metro,0.7,0.01,2.0
2022-10-27 17:36,Metro,5.5,0.07,8.0
2022-04-08 19:30,Metro,6.3,0.1,8.0
2022-07-09 14:35,Metro,2.5,0.03,4.0
2022-05-30 20:05,Metro,3.6,0.07,4.0
2022-11-02 09:35,Metro,3.5,0.08,4.0
2022-04-15 21:10,Metro,5.3,0.08,8.0
2022-06-05 19:29,Metro,1.1,0.02,2.0
2022-10-03 09:22,Metro,2.7,0.04,4.0
2022-04-04 10:55,Metro,1.2,0.02,2.0
2022-09-15 18:09,Metro,1.6,0.02,4.0
2022-04-04 17:39,Metro,8.0,0.14,8.0
2022-10-26 21:51,Metro,6.8,0.11,8.0
2022-03-27 11:32,Metro,7.2,0.12,8.0
2022-07-29 10:51,Metro,6.3,0.11,8.0
2022-01-31 07:59,Metro,5.4,0.08,8.0
2022-07-29 15:55,Metro,2.6,0.05,4.0
2022-06-25 20:41,Metro,5.6,0.07,8.0
2022-10-03 22:16,Metro,8.7,0.13,8.0
2022-11-03 17:01,Metro,0.8,0.01,2.0
2022-05-15 20:53,Metro,5.7,0.09,8.0
2022-03-25 09:56,Metro,1.3,0.03,2.0
2022-03-30 10:43,Metro,2.6,0.04,4.0
2022-10-25 16:32,Metro,5.6,0.09,8.0
2022-06-25 14:43,Metro,4.1,0.05,4.0
2022-08-27 23:41,Metro,1.9,0.03,4.0
2022-08-16 21:00,Metro,7.5,0.09,8.0
2022-03-01 12:39,Metro,3.4,0.04,4.0
2022-11-23 19:42,Metro,5.2,0.07,8.0
2022-07-08 13:48,Metro,5.4,0.08,8.0
2022-12-15 18:39,Metro,3.0,0.04,4.0
2022-01-01 07:57,Metro,2.4,0.04,4.0
2022-08-19 19:48,Metro,8.4,0.17,8.0
2022-02-08 08:42,Metro,4.5,0.07,8.0
2022-10-17 07:39,Metro,1.4,0.02,2.0
2022-10-14 09:24,Metro,7.6,0.13,8.0
2022-10-05 13:55,Metro,3.1,0.04,4.0
2022-06-29 19:30,Metro,1.4,0.02,4.0
2022-10-28 15:20,Metro,2.6,0.03,4.0
2022-02-03 08:35,Metro,6.2,0.07,8.0
2022-02-28 09:01,Metro,2.2,0.05,4.0
2022-01-05 19:36,Metro,4.3,0.06,8.0
2022-09-27 09:23,Metro,2.5,0.04,4.0
2022-12-15 20:35,Metro,6.6,0.09,8.0
2022-01-05 17:36,Metro,1.5,0.04,4.0
2022-07-04 21:30,Metro,4.2,0.08,8.0
2022-12-10 20:49,Metro,4.8,0.07,8.0
2022-05-03 20:34,Metro,2.7,0.03,4.0
2022-03-05 23:02,Metro,6.8,0.11,8.0
2022-02-21 20:09,Metro,8.8,0.12,8.0
2022-09-06 17:22,Metro,3.5,0.06,4.0
2022-01-12 17:48,Metro,3.4,0.05,4.0
2022-10-21 19:26,Metro,5.3,0.09,8.0
2022-01-06 12:03,Metro,5.5,0.1,8.0
2022-11-02 07:18,Metro,1.8,0.03,4.0
2022-09-05 09:07,Metro,3.7,0.06,4.0
2022-08-31 09:56,Metro,9.1,0.13,8.0
2022-06-19 14:53,Metro,5.3,0.09,8.0
2022-08-19 16:04,Metro,6.5,0.08,8.0
2022-04-04 09:45,Metro,1.6,0.02,4.0
2022-02-07 10:46,Metro,2.4,0.04,4.0
2022-09-21 21:48,Metro,8.2,0.13,8.0
2022-05-22 14:42,Metro,4.2,0.05,8.0
2022-06-11 13:26,Metro,2.3,0.03,4.0
2022-10-03 20:58,Metro,3.0,0.04,4.0
2022-10-07 08:37,Metro,3.5,0.07,4.0
2022-03-14 17:24,Metro,2.4,0.03,4.0
2022-04-22 11:59,Metro,4.3,0.08,8.0
2022-12-10 13:41,Metro,4.9,0.07,8.0
2022-07-06 10:42,Metro,2.4,0.04,4.0
2022-04-18 09:50,Metro,3.7,0.07,4.0
2022-04-06 17:28,Metro,1.4,0.03,2.0
2022-04-16 18:08,Metro,8.3,0.12,8.0
2022-08-09 16:55,Metro,1.7,0.03,4.0
2022-09-30 19:30,Metro,3.5,0.05,4.0
2022-09-20 10:56,Metro,3.3,0.06,4.0
2022-09-28 18:02,Metro,1.9,0.03,4.0
2022-06-28 06:22,Metro,4.6,0.07,8.0
2022-04-08 21:44,Metro,0.7,0.01,2.0
2022-10-29 18:39,Metro,2.8,0.03,4.0
2022-12-29 18:04,Metro,5.6,0.07,8.0
2022-08-11 20:04,Metro,4.7,0.1,8.0
2022-01-18 08:20,Metro,1.9,0.03,4.0
2022-04-14 10:30,Metro,4.7,0.1,8.0
2022-03-10 08:14,Metro,5.8,0.07,8.0
2022-01-15 22:36,Metro,1.6,0.02,4.0
2022-06-13 19:08,Metro,3.6,0.05,4.0
2022-07-02 15:34,Metro,5.0,0.09,8.0
2022-03-25 21:37,Metro,5.2,0.07,8.0
2022-02-06 10:39,Metro,2.0,0.02,4.0
2022-01-11 19:03,Metro,2.2,0.04,4.0
2022-02-04 17:05,Metro,5.7,0.07,8.0
2022-12-23 20:58,Metro,7.0,0.09,8.0
2022-09-14 16:41,Metro,3.4,0.05,4.0
2022-04-07 11:42,Metro,5.4,0.07,8.0
2022-01-14 17:34,Metro,5.5,0.08,8.0
2022-04-19 15:46,Metro,5.9,0.11,8.0
2022-03-24 20:13,Metro,8.4,0.12,8.0
2022-07-20 10:53,Metro,5.3,0.05,8.0
2022-03-05 08:34,Metro,1.1,0.02,2.0
2022-11-17 21:46,Metro,2.2,0.03,4.0
2022-12-01 20:27,Metro,9.1,0.15,8.0
2022-07-28 15:51,Metro,5.9,0.1,8.0
2022-05-20 18:37,Metro,1.4,0.02,4.0
2022-01-31 21:02,Metro,2.5,0.05,4.0
2022-02-21 19:02,Metro,6.3,0.08,8.0
2022-12-24 20:03,Metro,6.0,0.1,8.0
2022-11-23 19:25,Metro,1.5,0.02,4.0
2022-07-06 08:22,Metro,4.8,0.08,8.0
2022-12-17 08:16,Metro,4.0,0.05,4.0
2022-12-14 17:55,Metro,2.1,0.03,4.0
2022-07-02 21:43,Metro,5.1,0.06,8.0
2022-10-24 18:27,Metro,2.6,0.05,4.0
2022-01-21 20:44,Metro,5.0,0.07,8.0
2022-02-01 16:22,Metro,3.8,0.04,4.0
2022-03-11 22:27,Metro,2.8,0.03,4.0
2022-12-13 11:38,Metro,5.8,0.08,8.0
2022-09-08 16:22,Metro,1.6,0.02,4.0
2022-09-01 21:32,Metro,7.4,0.11,8.0
2022-11-30 19:10,Metro,4.6,0.08,8.0
2022-11-07 08:06,Metro,1.5,0.02,4.0
2022-06-19 12:21,Metro,9.0,0.13,8.0
2022-11-03 09:32,Metro,8.8,0.12,8.0
2022-03-25 21:00,Metro,7.4,0.11,8.0
2022-07-12 15:32,Metro,1.4,0.02,2.0
2022-11-14 10:50,Metro,3.6,0.07,4.0
2022-06-08 20:29,Metro,6.3,0.13,8.0
2022-11-30 12:01,Metro,0.6,0.01,2.0
2022-01-09 20:25,Metro,6.2,0.09,8.0
2022-07-29 06:02,Metro,3.0,0.04,4.0
2022-05-10 10:53,Metro,2.1,0.04,4.0
2022-06-30 09:57,Metro,0.7,0.01,2.0
2022-10-13 08:43,Metro,9.1,0.19,8.0
2022-08-03 16:59,Metro,4.1,0.06,4.0
2022-05-15 12:56,Metro,1.8,0.03,4.0
2022-09-18 13:20,Metro,3.5,0.05,4.0
2022-09-28 19:04,Metro,2.6,0.05,4.0
2022-03-25 08:30,Metro,4.8,0.09,8.0
2022-02-02 16:03,Metro,8.4,0.14,8.0
2022-12-07 22:03,Metro,0.7,0.01,2.0
2022-02-12 15:12,Metro,2.1,0.04,4.0
2022-09-13 17:22,Metro,7.1,0.17,8.0
2022-10-13 15:58,Metro,8.1,0.11,8.0
2022-12-21 17:39,Metro,3.7,0.07,4.0
2022-09-03 19:13,Metro,2.3,0.04,4.0
2022-05-31 16:42,Metro,0.7,0.01,2.0
2022-06-21 18:16,Metro,3.1,0.05,4.0
2022-10-25 12:15,Metro,1.2,0.02,2.0
2022-03-18 08:39,Metro,2.6,0.03,4.0
2022-01-12 07:11,Metro,2.6,0.04,4.0
2022-04-12 19:45,Metro,1.9,0.02,4.0
2022-11-18 20:35,Metro,3.0,0.04,4.0
2022-11-03 09:34,Metro,7.0,0.11,8.0
2022-11-16 16:28,Metro,4.9,0.06,8.0
2022-07-14 16:53,Metro,1.4,0.02,4.0
2022-12-30 09:00,Metro,8.1,0.1,8.0
2022-12-16 21:21,Metro,3.0,0.06,4.0
2022-09-03 17:05,Metro,2.6,0.03,4.0
2022-12-13 18:35,Metro,0.7,0.01,2.0
2022-04-17 06:37,Metro,4.3,0.07,8.0
2022-06-01 19:37,Metro,5.2,0.08,8.0
2022-11-25 20:58,Metro,0.7,0.01,2.0
2022-04-29 09:32,Metro,7.9,0.18,8.0
2022-06-25 20:07,Metro,4.7,0.05,8.0
2022-12-23 17:35,Metro,0.7,0.01,2.0
2022-09-07 10:09,Metro,1.3,0.03,2.0
2022-11-11 17:22,Metro,3.2,0.04,4.0
2022-12-06 21:09,Metro,2.4,0.04,4.0
2022-10-28 22:01,Metro,4.1,0.05,8.0
2022-01-28 17:22,Metro,8.7,0.22,8.0
2022-06-29 18:29,Metro,2.9,0.05,4.0
2022-09-08 08:26,Metro,2.6,0.04,4.0
2022-05-16 15:05,Metro,2.4,0.04,4.0
2022-11-08 07:30,Metro,7.0,0.14,8.0
2022-12-24 17:16,Metro,2.9,0.03,4.0
2022-04-15 16:49,Metro,4.4,0.16,8.0
2022-01-14 19:14,Metro,5.5,0.13,8.0
2022-02-15 19:06,Metro,2.6,0.03,4.0
2022-03-30 16:13,Metro,1.1,0.02,2.0
2022-01-25 06:38,Metro,3.3,0.05,4.0
2022-10-20 16:16,Metro,3.0,0.07,4.0
2022-07-09 15:48,Metro,4.0,0.06,4.0
2022-01-08 14:54,Metro,5.0,0.07,8.0
2022-07-07 23:30,Metro,1.8,0.04,4.0
2022-12-15 19:58,Metro,3.1,0.04,4.0
2022-12-26 08:29,Metro,5.4,0.12,8.0
2022-08-02 16:49,Metro,3.9,0.06,4.0
2022-06-17 15:30,Metro,2.0,0.03,4.0
2022-04-09 15:00,Metro,6.2,0.12,8.0
2022-03-26 22:48,Metro,3.4,0.04,4.0
2022-04-14 11:59,Metro,1.7,0.03,4.0
2022-01-04 20:51,Metro,4.5,0.08,8.0
2022-11-28 21:25,Metro,2.6,0.05,4.0
2022-09-27 19:09,Metro,5.4,0.06,8.0
2022-06-20 17:55,Metro,2.7,0.04,4.0
2022-07-06 08:58,Metro,7.7,0.11,8.0
2022-03-07 09:36,Metro,2.7,0.03,4.0
2022-09-06 07:55,Metro,3.2,0.07,4.0
2022-07-15 22:19,Metro,5.4,0.12,8.0
2022-11-22 07:38,Metro,2.4,0.03,4.0
2022-12-10 23:57,Metro,4.4,0.05,8.0
2022-06-13 11:54,Metro,6.9,0.11,8.0
2022-09-24 12:38,Metro,3.8,0.05,4.0
2022-02-02 15:17,Metro,2.6,0.04,4.0
2022-12-27 15:31,Metro,1.4,0.02,2.0
2022-02-17 20:06,Metro,3.8,0.05,4.0
2022-02-06 10:39,Metro,7.2,0.18,8.0
2022-12-21 10:42,Metro,5.5,0.08,8.0
2022-07-13 09:34,Metro,2.5,0.03,4.0
2022-10-20 16:50,Metro,4.5,0.08,8.0
2022-02-15 18:10,Metro,2.5,0.04,4.0
2022-11-18 09:48,Metro,8.9,0.21,8.0
2022-09-03 22:37,Metro,3.7,0.06,4.0
2022-01-28 22:37,Metro,2.9,0.04,4.0
2022-03-16 20:50,Metro,7.4,0.1,8.0
2022-08-12 18:29,Metro,3.0,0.05,4.0
2022-02-25 20:18,Metro,6.3,0.08,8.0
2022-09-02 12:36,Metro,3.3,0.04,4.0
2022-07-10 13:03,Metro,5.1,0.08,8.0
2022-12-16 20:31,Metro,6.2,0.11,8.0
2022-10-31 17:40,Metro,8.5,0.1,8.0
2022-03-15 11:04,Metro,2.7,0.04,4.0
2022-10-07 21:50,Metro,6.9,0.11,8.0
2022-10-01 22:16,Metro,3.2,0.04,4.0
2022-08-28 11:38,Metro,4.8,0.07,8.0
2022-01-12 07:56,Metro,2.2,0.04,4.0
2022-05-12 09:02,Metro,6.9,0.08,8.0
2022-09-23 18:12,Metro,3.6,0.06,4.0
2022-09-25 12:47,Metro,7.6,0.13,8.0
2022-10-03 16:21,Metro,0.2,0.0,2.0
2022-01-15 23:14,Metro,4.4,0.06,8.0
2022-01-26 10:53,Metro,4.4,0.05,8.0
2022-10-06 09:26,Metro,5.9,0.13,8.0
2022-07-04 17:46,Metro,1.7,0.03,4.0
2022-10-13 23:18,Metro,4.5,0.07,8.0
2022-08-25 12:52,Metro,3.8,0.07,4.0
2022-08-30 10:18,Metro,3.4,0.04,4.0
2022-04-08 20:22,Metro,9.0,0.13,8.0
2022-04-05 19:48,Metro,1.9,0.02,4.0
2022-10-08 23:17,Metro,5.7,0.11,8.0
2022-12-08 17:17,Metro,3.6,0.05,4.0
2022-12-17 11:07,Metro,2.4,0.03,4.0
2022-05-30 18:27,Metro,5.7,0.14,8.0
2022-01-04 21:34,Metro,8.6,0.13,8.0
2022-02-04 08:00,Metro,0.6,0.01,2.0
2022-05-11 10:06,Metro,1.9,0.03,4.0
2022-08-16 11:07,Metro,4.6,0.05,8.0
2022-08-23 10:11,Metro,5.9,0.11,8.0
2022-02-08 17:36,Metro,4.0,0.06,4.0
2022-12-17 20:52,Metro,3.2,0.04,4.0
2022-05-21 20:29,Metro,2.1,0.03,4.0
2022-10-13 10:35,Metro,6.2,0.13,8.0
2022-08-26 14:24,Metro,2.1,0.03,4.0
2022-06-10 23:31,Metro,3.8,0.05,4.0
2022-08-05 20:01,Metro,0.4,0.01,2.0
2022-02-28 17:27,Metro,8.7,0.12,8.0
2022-10-02 14:24,Metro,2.3,0.04,4.0
2022-01-12 14:42,Metro,1.2,0.02,2.0
2022-09-21 20:55,Metro,6.3,0.13,8.0
2022-10-21 22:45,Metro,3.1,0.06,4.0
2022-12-09 17:26,Metro,0.9,0.01,2.0
2022-12-12 20:42,Metro,4.7,0.06,8.0
2022-03-16 11:24,Metro,6.3,0.08,8.0
2022-07-06 17:17,Metro,1.2,0.02,2.0
2022-08-01 17:50,Metro,3.3,0.04,4.0
2022-06-24 16:50,Metro,3.1,0.05,4.0
2022-07-08 10:25,Metro,5.7,0.06,8.0
2022-12-10 20:31,Metro,3.5,0.05,4.0
2022-10-14 19:27,Metro,1.2,0.02,2.0
2022-08-11 14:20,Metro,2.2,0.03,4.0
2022-09-27 16:30,Metro,5.0,0.08,8.0
2022-10-17 17:18,Metro,8.6,0.12,8.0
2022-10-03 08:27,Metro,1.7,0.02,4.0
2022-04-23 19:30,Metro,1.1,0.02,2.0
2022-02-07 20:18,Metro,4.7,0.05,8.0
2022-08-14 21:41,Metro,4.7,0.07,8.0
2022-10-04 15:28,Metro,5.1,0.07,8.0
2022-03-01 19:22,Metro,7.3,0.14,8.0
2022-05-24 16:54,Metro,9.2,0.12,8.0
2022-04-15 10:25,Metro,1.3,0.01,2.0
2022-04-06 18:50,Metro,7.0,0.12,8.0
2022-12-23 18:01,Metro,6.6,0.09,8.0
2022-11-25 19:12,Metro,1.9,0.03,4.0
2022-11-04 21:52,Metro,5.2,0.06,8.0
2022-06-12 07:41,Metro,1.6,0.03,4.0
2022-09-20 11:09,Metro,3.9,0.05,4.0
2022-02-06 21:11,Metro,5.8,0.09,8.0
2022-07-22 06:32,Metro,7.8,0.09,8.0
2022-12-22 08:38,Metro,2.2,0.03,4.0
2022-08-05 09:17,Metro,4.0,0.05,4.0
2022-10-19 19:39,Metro,3.7,0.04,4.0
2022-06-16 12:29,Metro,4.5,0.07,8.0
2022-12-07 18:12,Metro,2.0,0.03,4.0
2022-04-11 18:08,Metro,4.0,0.06,4.0
2022-01-01 06:56,Metro,4.0,0.08,4.0
2022-05-18 18:02,Metro,8.6,0.1,8.0
2022-07-08 18:28,Metro,1.0,0.01,2.0
2022-11-03 19:47,Metro,5.7,0.08,8.0
2022-10-21 07:11,Metro,1.6,0.03,4.0
2022-02-11 21:00,Metro,1.5,0.02,4.0
2022-08-10 18:16,Metro,0.4,0.01,2.0
2022-05-03 07:30,Metro,2.2,0.05,4.0
2022-12-31 16:53,Metro,4.2,0.05,8.0
2022-06-26 09:46,Metro,4.9,0.06,8.0
2022-10-15 22:28,Metro,6.2,0.07,8.0
2022-06-24 21:17,Metro,1.9,0.04,4.0
2022-10-28 22:37,Metro,8.7,0.14,8.0
2022-04-09 20:50,Metro,4.5,0.1,8.0
2022-01-10 09:11,Metro,3.3,0.04,4.0
2022-02-01 19:05,Metro,7.6,0.14,8.0
2022-08-09 15:38,Metro,2.9,0.05,4.0
2022-05-08 07:38,Metro,8.2,0.14,8.0
2022-10-29 22:46,Metro,0.9,0.01,2.0
2022-11-05 14:31,Metro,4.2,0.05,8.0
2022-02-21 09:07,Metro,1.0,0.02,2.0
2022-04-21 10:31,Metro,7.1,0.12,8.0
2022-05-05 08:40,Metro,2.8,0.05,4.0
2022-09-20 16:23,Metro,0.8,0.01,2.0
2022-07-21 19:25,Metro,3.7,0.07,4.0
2022-12-30 09:35,Metro,6.5,0.1,8.0
2022-05-27 08:52,Metro,4.0,0.06,4.0
2022-12-21 18:39,Metro,2.6,0.04,4.0
2022-02-11 08:48,Metro,8.9,0.12,8.0
2022-04-19 08:35,Metro,3.5,0.05,4.0
2022-11-22 18:02,Metro,4.8,0.09,8.0
2022-02-23 19:16,Metro,8.8,0.26,8.0
2022-05-27 21:39,Metro,0.4,0.01,2.0
2022-07-11 20:58,Metro,1.0,0.01,2.0
2022-04-09 15:08,Metro,1.5,0.02,4.0
2022-02-07 17:23,Metro,6.1,0.15,8.0
2022-10-23 09:36,Metro,5.1,0.06,8.0
2022-11-25 18:20,Metro,7.6,0.11,8.0
2022-12-03 08:42,Metro,1.4,0.02,4.0
2022-10-01 16:32,Metro,4.0,0.06,4.0
2022-03-11 17:56,Metro,3.1,0.04,4.0
2022-06-23 08:54,Metro,7.0,0.14,8.0
2022-04-23 12:14,Metro,6.2,0.08,8.0
2022-12-21 16:09,Metro,3.9,0.06,4.0
2022-03-07 17:40,Metro,3.0,0.05,4.0
2022-06-07 16:27,Metro,2.9,0.04,4.0
2022-11-18 11:43,Metro,6.6,0.1,8.0
2022-01-24 16:42,Metro,1.7,0.03,4.0
2022-12-25 10:30,Metro,4.8,0.08,8.0
2022-03-24 10:09,Metro,2.3,0.03,4.0
2022-01-07 09:23,Metro,4.5,0.07,8.0
2022-04-28 15:48,Metro,2.9,0.05,4.0
2022-03-18 18:41,Metro,1.5,0.02,4.0
2022-12-15 14:29,Metro,7.0,0.11,8.0
2022-10-07 19:50,Metro,2.2,0.04,4.0
2022-06-13 09:48,Metro,3.4,0.04,4.0
2022-11-15 21:39,Metro,2.8,0.05,4.0
2022-11-05 20:00,Metro,2.6,0.03,4.0
2022-05-22 13:05,Metro,5.0,0.07,8.0
2022-12-29 18:54,Metro,5.5,0.09,8.0
2022-11-03 10:55,Metro,4.8,0.07,8.0
2022-03-21 09:49,Metro,8.2,0.13,8.0
2022-11-04 19:52,Metro,1.1,0.02,2.0
2022-05-22 08:23,Metro,1.4,0.02,2.0
2022-04-11 19:29,Metro,0.7,0.01,2.0
2022-11-10 21:00,Metro,2.9,0.04,4.0
2022-07-05 08:30,Metro,3.8,0.08,4.0
2022-03-09 09:35,Metro,7.5,0.09,8.0
2022-03-24 18:46,Metro,3.5,0.07,4.0
2022-10-26 08:18,Metro,6.5,0.1,8.0
2022-12-20 18:54,Metro,3.1,0.04,4.0
2022-05-04 08:13,Metro,5.7,0.07,8.0
2022-02-25 21:48,Metro,5.3,0.06,8.0
2022-07-12 17:34,Metro,2.7,0.03,4.0
2022-02-28 11:31,Metro,2.1,0.04,4.0
2022-12-20 10:29,Metro,4.5,0.06,8.0
2022-07-23 16:19,Metro,2.2,0.04,4.0
2022-05-06 21:40,Metro,0.6,0.01,2.0
2022-02-18 16:02,Metro,3.7,0.06,4.0
2022-06-08 07:57,Metro,4.8,0.08,8.0
2022-12-27 20:41,Metro,1.2,0.02,2.0
2022-11-17 11:02,Metro,3.3,0.05,4.0
2022-10-31 22:04,Metro,4.5,0.08,8.0
2022-01-02 12:24,Metro,6.0,0.09,8.0
2022-05-06 09:34,Metro,2.9,0.06,4.0
2022-12-06 17:52,Metro,5.3,0.11,8.0
2022-08-17 08:15,Metro,4.0,0.07,4.0
2022-10-19 20:23,Metro,8.9,0.09,8.0
2022-07-01 18:07,Metro,6.6,0.09,8.0
2022-11-16 07:32,Metro,1.6,0.03,4.0
2022-10-05 21:10,Metro,6.0,0.09,8.0
2022-05-25 20:19,Metro,2.1,0.03,4.0
2022-06-22 19:38,Metro,1.3,0.02,2.0
2022-08-23 16:17,Metro,4.2,0.05,8.0
2022-04-26 08:30,Metro,2.4,0.03,4.0
2022-06-01 16:13,Metro,5.7,0.07,8.0
2022-02-14 17:51,Metro,6.6,0.1,8.0
2022-11-11 19:03,Metro,2.8,0.04,4.0
2022-01-02 22:21,Metro,1.4,0.02,4.0
2022-10-18 10:07,Metro,4.0,0.06,4.0
2022-01-28 11:56,Metro,8.7,0.16,8.0
2022-02-23 20:19,Metro,2.1,0.04,4.0
2022-01-25 08:54,Metro,5.1,0.1,8.0
2022-11-23 08:07,Metro,5.4,0.11,8.0
2022-01-22 11:36,Metro,0.9,0.01,2.0
2022-12-29 11:10,Metro,5.0,0.09,8.0
2022-01-04 09:16,Metro,2.1,0.05,4.0
2022-06-01 20:32,Metro,6.7,0.09,8.0
2022-09-30 20:58,Metro,4.1,0.06,4.0
